代码	名称	涨幅%	涨速%	市盈(TTM)	AB股总市值	现价	市盈(动)	涨跌	买价	卖价	总量	现量	换手%	今开	最高	最低	昨收	总金额	量比	细分行业	地区	振幅%	均价	内盘	外盘	内外比	买量	卖量	未匹配量	开盘金额	开盘换手Z	封成比	封单额	流通股(亿)	流通市值	强弱度%	活跃度	笔均量	笔换手	连涨天	昨涨幅%	3日涨幅%	20日涨幅%	60日涨幅%	年初至今%	年涨停天	换手Z	流通市值Z	流通比例Z	市盈(静)	贝塔系数	近日指标提示	短期形态	中期形态	长期形态	开盘%	最高%	最低%	均涨幅%	实体涨幅%	回头波%	攻击波%	财务更新	上市日期	总股本(亿)	B/A股(亿)	H股(亿)	总资产(亿)	净资产(亿)	少数股权(亿)	资产负债率%	流动资产(亿)	固定资产(亿)	无形资产(亿)	流动负债(亿)	货币资金(亿)	存货(亿)	应收帐款(亿)	预收账款(亿)	资本公积金(亿)	营业收入(亿)	营业成本(亿)	营业利润(亿)	投资收益(亿)	利润总额(亿)	净利润(亿)	扣非净利润(亿)	未分利润(亿)	经营现金流(亿)	总现金流(亿)	股东人数	人均持股	人均市值	利润同比%	收入同比%	市净率	市现率	市销率	股息率%	每股收益	每股净资	调整后净资	每股公积	每股未分配	每股现金流	权益比%	净益率%	毛利率%	营业利润率%	净利润率%	研发费用(亿)	员工人数	交易代码	自选日	自选价	自选收益%	
300694	蠡湖股份	4.55	0.17	114.17	         24.76亿	11.50	    51.19	0.50	11.50	11.51	53849	1321	          4.14	11.03	11.64	10.92	11.00	6132.85	  1.01	汽车配件	江苏	6.55	11.39	21869	31980	  0.68	513	30	--  	0.33	          0.00	--  	--  	          1.30	         14.94亿	  4.84	   1724	     31	        0.0024	2	0.18	0.97	0.79	26.00	0.20	0	          4.73	         13.09亿	         52.86	54.05	0.37	-- -- 	10	8	11	0.27	5.82	-0.73	3.54	4.26	-1.20	5.31	20210716	20181015	          2.15	--  	--  	19.95	12.42	--  	37.78	11.28	6.61	0.46	7.19	0.94	4.53	3.86	--  	6.62	3.39	2.77	0.14	-0.01	0.14	0.12	0.10	3.31	0.43	0.29	19479.00	          5843	6.72万	-66.61	27.07	          1.99	58.17	7.30	0.28	0.060㈠	          5.77	0.00	          3.07	          1.54	          0.20	         62.22	   0.97㈠	         18.28	          4.16	          3.57	0.13	2169	300694	--  	--  	--  	
300808	久量股份	4.53	-0.06	62.30	         23.63亿	14.77	    45.76	0.64	14.76	14.77	28861	517	          5.82	14.13	14.83	13.91	14.13	4206.62	  1.04	家用电器	广东	6.51	14.58	9199	19662	  0.47	27	13	--  	1.41	          0.00	--  	--  	          0.50	          7.33亿	  4.82	   1444	     20	        0.0040	2	4.74	-1.00	1.16	12.49	-9.99	1	          5.82	          7.33亿	         31.00	61.64	0.20	KDJ金叉	1	2	9	0.00	4.95	-1.56	3.15	4.53	-0.40	6.18	20210728	20191129	          1.60	--  	--  	13.50	10.90	          0.03	19.01	6.59	4.04	1.08	1.91	0.69	2.00	2.85	--  	5.50	1.58	1.24	0.15	0.01	0.15	0.13	0.12	3.40	-0.18	-0.64	14968.00	          3314	4.89万	-3.05	2.84	          2.17	-133.09	14.97	0.20	0.080㈠	          6.81	0.00	          3.44	          2.13	         -0.11	         80.74	   1.18㈠	         21.46	          9.19	          8.18	0.05	821	300808	--  	--  	--  	
300748	金力永磁	4.52	0.22	90.70	        281.29亿	40.66	    69.35	1.76	40.65	40.66	481819	5705	         10.92	38.90	41.22	38.08	38.90	190363.53	  1.26	元器件	江西	8.07	39.51	239264	242555	  0.99	9	1853	--  	1025.08	          0.09	--  	--  	          4.41	        179.32亿	  4.81	   4690	    103	        0.0023	3	8.84	14.50	12.38	76.26	80.01	2	         16.02	        122.29亿	         43.47	115.05	0.84	KDJ金叉	8	6	6	0.00	5.96	-2.11	1.57	4.52	-1.36	6.78	20210726	20180921	          6.92	--  	--  	42.59	22.06	          0.01	48.19	32.67	5.31	1.97	13.44	11.26	10.03	8.74	--  	9.91	7.93	5.89	1.12	0.02	1.12	1.01	0.91	6.36	-0.30	4.05	51882.00	          5797	23.57万	183.53	92.03	         13.38	-927.23	35.46	0.31	0.150㈠	          3.04	3.04	          1.43	          0.92	         -0.04	         51.79	   4.60㈠	         25.72	         14.11	         12.78	0.32	3038	300748	--  	--  	--  	
300572	安车检测	4.52	-0.20	29.45	         55.64亿	24.30	    90.18	1.05	24.30	24.32	36717	696	          2.61	23.14	24.57	23.03	23.25	8837.42	  0.94	电器仪表	深圳	6.62	24.07	13017	23700	  0.55	119	48	--  	15.27	          0.01	--  	--  	          1.41	         34.22亿	  4.81	   2230	     16	        0.0012	1	-1.11	-0.77	-20.20	-29.25	-40.43	0	          2.91	         30.64亿	         55.07	29.45	0.47	KDJ金叉	7	7	9	-0.47	5.68	-0.95	3.52	5.01	-1.10	5.51	20210716	20161206	          2.29	--  	--  	16.81	10.36	          0.41	35.93	10.44	1.30	0.31	5.56	6.00	1.59	2.39	--  	1.58	1.07	0.53	0.21	0.02	0.21	0.15	0.11	6.03	-0.53	1.31	16129.00	          7818	19.00万	0.42	0.73	          4.54	-104.22	52.05	0.35	0.080㈠	          5.35	5.35	          0.69	          2.63	         -0.23	         61.64	   1.49㈠	         50.74	         19.42	         14.43	0.07	1329	300572	--  	--  	--  	
300411	金盾股份	4.51	0.79	--  	         31.10亿	7.65	   364.74	0.33	7.64	7.65	59990	1250	          3.49	7.44	7.68	7.22	7.32	4489.21	  0.99	专用机械	浙江	6.28	7.48	23807	36183	  0.66	33	499	--  	19.72	          0.02	--  	--  	          1.72	         13.13亿	  4.80	   1876	     32	        0.0019	2	5.02	0.79	0.92	20.85	-16.76	2	          4.07	         11.26亿	         36.22	104.04	0.30	KDJ金叉	5	2	11	1.64	4.92	-1.37	2.23	2.82	-0.39	5.96	20210716	20141231	          4.07	--  	--  	14.45	9.60	          0.26	31.77	10.88	1.89	0.50	2.89	2.34	2.25	4.04	--  	25.03	0.92	0.68	0.04	0.00	0.03	0.02	0.02	-14.29	-0.49	-0.61	20290.00	          7257	5.55万	-96.96	-38.88	          2.24	-63.68	33.65	0.00	0.005㈠	          3.41	3.41	          6.16	         -3.51	         -0.12	         66.46	   0.22㈠	         26.93	          4.42	          2.31	0.15	634	300411	--  	--  	--  	
300537	广信材料	4.50	0.09	--  	         40.75亿	21.11	   124.26	0.91	21.10	21.11	363661	4022	         29.00	20.67	21.97	20.17	20.20	76910.20	  1.71	染料涂料	江苏	8.91	21.15	169382	194279	  0.87	212	876	--  	873.10	          0.40	--  	--  	          1.25	         26.47亿	  4.80	   4350	     84	        0.0067	2	16.76	9.48	16.18	70.52	28.25	4	         34.42	         22.30亿	         54.73	--  	1.23	MACD金叉	12	8	14	2.33	8.76	-0.15	4.70	2.13	-3.91	4.66	20210728	20160830	          1.93	--  	--  	15.03	11.11	         -0.02	26.19	6.93	2.08	1.27	3.62	1.07	1.11	3.73	--  	8.36	1.54	1.03	0.08	0.00	0.07	0.08	0.08	0.50	-0.15	0.20	31454.00	          3359	7.09万	38.67	37.85	          3.67	-269.36	26.49	0.00	0.042㈠	          5.76	0.00	          4.33	          0.26	         -0.08	         73.92	   0.74㈠	         33.15	          5.11	          5.33	0.08	807	300537	--  	--  	--  	
300811	铂科新材	4.47	0.00	62.50	         73.73亿	71.11	    91.96	3.04	71.11	71.12	45339	181	          8.98	69.45	74.70	68.66	68.07	32624.62	  1.40	元器件	深圳	8.87	71.96	21248	24091	  0.88	5	30	--  	74.31	          0.03	--  	--  	          0.50	         35.89亿	  4.76	   2813	     16	        0.0032	2	8.05	12.76	32.77	102.62	75.12	1	         11.39	         28.31亿	         38.40	69.21	1.37	上穿BOLL上轨	12	8	3	2.03	9.74	0.87	5.71	2.39	-4.81	3.57	20210716	20191230	          1.04	--  	--  	10.86	8.83	--  	18.71	7.23	1.87	0.25	1.40	0.79	0.71	2.22	--  	4.21	1.35	0.90	0.24	0.01	0.24	0.20	0.20	3.75	-0.25	-1.33	10742.00	          3706	26.36万	132.91	91.16	          8.35	-293.84	54.59	0.22	0.193㈠	          8.52	0.00	          4.07	          3.62	         -0.24	         81.29	   2.27㈠	         33.14	         17.94	         14.84	0.08	886	300811	--  	--  	--  	
300543	朗科智能	4.46	-0.12	23.97	         42.66亿	15.91	    21.59	0.68	15.91	15.92	149159	3299	          7.25	15.17	16.07	15.02	15.23	23467.50	  1.20	电气设备	深圳	6.89	15.73	70314	78845	  0.89	118	378	--  	37.01	          0.02	--  	--  	          2.06	         32.73亿	  4.75	   3579	     42	        0.0020	3	3.39	9.64	-1.43	33.18	53.66	1	          9.35	         25.37亿	         59.47	28.81	0.95	-- -- 	10	8	8	-0.39	5.52	-1.38	3.30	4.88	-1.00	5.93	20210728	20160908	          2.68	--  	--  	21.89	10.43	          0.02	52.25	18.07	1.70	0.25	8.38	7.66	5.26	3.58	--  	2.09	5.60	4.52	0.59	0.01	0.59	0.49	0.49	4.74	-1.48	1.82	24000.00	          6645	10.57万	153.02	135.96	          4.09	-28.78	7.61	1.21	0.184㈠	          3.89	0.00	          0.78	          1.77	         -0.55	         47.64	   4.74㈠	         19.26	         10.47	          8.82	0.15	1993	300543	--  	--  	--  	
300510	金冠股份	4.45	0.15	77.34	         56.35亿	6.80	   743.95	0.29	6.80	6.81	442651	7946	          5.38	6.50	6.87	6.50	6.51	29847.51	  1.70	电气设备	吉林	5.68	6.74	161066	281585	  0.57	443	2763	--  	205.73	          0.06	--  	--  	          8.22	         55.91亿	  4.74	   3635	    122	        0.0015	2	9.97	8.97	8.97	22.08	33.07	0	          8.51	         35.39亿	         62.80	100.21	0.85	KDJ金叉	12	8	6	-0.15	5.53	-0.15	3.58	4.62	-1.02	4.62	20210716	20160506	          8.29	--  	--  	31.16	26.13	         -0.03	16.22	17.06	4.57	0.41	3.87	3.03	1.56	4.91	--  	24.33	1.38	1.02	0.04	0.00	0.04	0.02	-0.05	-6.84	-0.42	-2.22	18437.00	         28226	19.19万	112.85	3.38	          2.16	-132.84	40.92	0.00	0.002㈠	          3.15	0.00	          2.94	         -0.83	         -0.05	         83.88	   0.07㈠	         26.09	          3.06	          1.38	0.08	900	300510	--  	--  	--  	
300292	吴通控股	4.43	0.27	--  	         50.58亿	3.77	    83.42	0.16	3.76	3.77	344892	3181	          3.29	3.63	3.85	3.58	3.61	12936.72	  1.49	软件服务	江苏	7.48	3.75	147592	197300	  0.75	3151	2843	--  	55.07	          0.02	--  	--  	         10.49	         39.55亿	  4.72	   2421	    142	        0.0014	2	2.27	1.34	1.62	18.55	-9.59	0	          3.54	         36.72亿	         72.59	--  	0.44	KDJ金叉	1	10	9	0.55	6.65	-0.83	3.90	3.86	-2.08	5.31	20210716	20120229	         13.42	--  	--  	26.55	10.77	         -0.02	59.53	20.70	2.48	0.43	15.72	3.68	2.43	4.19	0.05	9.41	11.20	10.28	0.17	0.04	0.17	0.15	0.11	-11.74	-1.49	-1.20	77016.00	         12647	4.77万	490.31	62.37	          4.46	-34.04	4.52	0.00	0.010㈠	          0.85	0.85	          0.70	         -0.87	         -0.11	         40.55	   1.41㈠	          8.19	          1.54	          1.35	0.25	1364	300292	--  	--  	--  	
300050	世纪鼎利	4.43	0.00	120.36	         27.72亿	4.95	--  	0.21	4.95	4.96	161167	1860	          3.24	4.70	5.04	4.69	4.74	7929.50	  0.80	软件服务	广东	7.38	4.92	71091	90076	  0.79	625	561	--  	15.93	          0.01	--  	--  	          4.98	         24.66亿	  4.72	   2122	     76	        0.0015	2	1.07	2.70	-9.01	5.10	-10.65	1	          4.10	         19.45亿	         70.18	106.94	0.59	-- -- 	4	2	14	-0.84	6.33	-1.05	3.80	5.32	-1.79	5.54	20210716	20100120	          5.60	--  	--  	29.80	24.22	         -0.03	18.81	11.47	2.51	0.28	5.43	1.92	1.19	5.91	--  	17.60	1.27	0.81	-0.07	0.00	-0.07	-0.08	-0.09	0.90	-0.74	-1.43	27038.00	         14535	7.19万	-54.05	3.69	          1.14	-37.28	21.78	0.00	-0.010㈠	          4.32	4.32	          3.14	          0.16	         -0.13	         81.29	  -0.34㈠	         36.15	         -5.24	         -6.47	0.15	1153	300050	--  	--  	--  	
300308	中际旭创	4.43	-0.27	36.01	        304.24亿	42.67	    57.16	1.81	42.67	42.70	274489	2502	          4.03	40.29	43.97	40.04	40.86	116300.77	  1.68	通信设备	山东	9.62	42.37	130963	143526	  0.91	99	1	--  	526.19	          0.03	--  	--  	          6.82	        290.89亿	  4.72	   4533	     61	        0.0009	4	4.61	11.79	18.20	24.26	-15.90	0	          5.74	        204.12亿	         67.09	35.15	0.20	EXPMA金叉	14	2	11	-1.40	7.61	-2.01	3.70	5.91	-2.96	6.57	20210716	20120410	          7.13	--  	--  	131.55	80.56	          1.06	37.95	69.05	30.59	4.22	29.51	8.77	38.15	13.98	--  	51.76	14.72	11.02	1.48	0.03	1.47	1.33	1.09	22.23	-1.31	-8.03	34066.00	         14042	59.92万	-13.40	10.98	          3.78	-231.74	20.67	0.28	0.190㈠	         11.30	0.00	          7.26	          3.12	         -0.18	         61.24	   1.65㈠	         25.11	         10.07	          9.04	1.20	5815	300308	--  	--  	--  	
300584	海辰药业	4.42	-0.10	43.46	         22.42亿	18.68	    41.48	0.79	18.68	18.69	15541	207	          2.43	17.88	19.29	17.20	17.89	2887.80	  2.31	化学制药	江苏	11.68	18.58	8868	6673	  1.33	7	47	--  	0.36	          0.00	--  	--  	          0.64	         11.96亿	  4.71	    732	     21	        0.0033	2	1.71	4.37	-4.98	-2.22	-8.41	0	          3.38	          8.59亿	         38.31	40.59	0.67	KDJ金叉	4	12	11	-0.06	7.83	-3.86	3.87	4.47	-3.16	8.60	20210716	20170112	          1.20	--  	--  	9.09	6.93	         -0.01	23.88	2.85	2.92	0.92	1.71	1.13	0.64	0.83	--  	2.12	1.62	0.31	0.15	0.00	0.15	0.14	0.13	3.14	0.18	0.09	7479.00	          6147	11.48万	-21.31	-2.39	          3.23	123.48	13.82	0.67	0.113㈠	          5.78	0.00	          1.77	          2.62	          0.15	         76.23	   1.95㈠	         81.11	          9.07	          8.33	0.08	619	300584	--  	--  	--  	
300555	路通视信	4.40	-0.31	155.39	         18.52亿	9.26	   211.60	0.39	9.26	9.27	65497	723	          3.77	8.87	9.30	8.81	8.87	5969.01	  0.83	通信设备	江苏	5.52	9.11	25501	39996	  0.64	146	15	--  	11.89	          0.01	--  	--  	          1.74	         16.10亿	  4.69	   2451	     27	        0.0015	2	5.22	0.44	0.54	18.87	-0.22	3	          4.74	         12.79亿	         69.05	543.57	0.00	KDJ金叉	10	12	14	0.00	4.85	-0.68	2.74	4.40	-0.43	5.11	20210716	20161018	          2.00	--  	--  	7.66	6.41	          0.07	15.36	6.24	0.86	0.15	1.15	0.34	0.62	2.45	--  	1.70	0.38	0.30	0.02	0.01	0.02	0.02	0.01	2.39	-0.01	-0.37	18700.00	          7385	6.84万	134.60	164.11	          2.89	-1685.63	48.62	0.00	0.011㈠	          3.21	0.00	          0.85	          1.19	         -0.01	         83.73	   0.34㈠	         21.38	          4.01	          5.74	0.03	324	300555	--  	--  	--  	
300643	万通智控	4.34	0.00	52.45	         28.20亿	12.26	    31.09	0.51	12.25	12.26	40917	476	          2.05	11.75	12.41	11.61	11.75	4951.21	  1.07	汽车配件	浙江	6.81	12.10	16764	24153	  0.69	99	231	--  	0.82	          0.00	--  	--  	          2.00	         24.52亿	  4.63	   2179	     19	        0.0009	2	3.34	3.11	-0.08	13.20	-2.78	0	          4.59	         10.93亿	         38.75	77.55	0.61	KDJ金叉	12	8	11	0.00	5.62	-1.19	2.98	4.34	-1.21	5.60	20210716	20170505	          2.30	--  	--  	9.52	4.78	          0.00	49.79	4.66	2.70	0.87	3.01	1.13	1.43	1.76	--  	1.33	2.32	1.62	0.26	0.01	0.26	0.23	0.23	1.32	0.21	0.27	18042.00	          4939	6.06万	330.46	18.04	          5.13	137.51	12.13	0.64	0.110㈠	          2.39	2.39	          0.58	          0.57	          0.09	         50.19	   4.75㈠	         30.33	         11.27	          9.75	0.09	1021	300643	--  	--  	--  	
300598	诚迈科技	4.33	0.01	173.47	        125.05亿	78.97	--  	3.28	78.96	78.97	113284	750	          7.15	78.60	82.00	74.01	75.69	89309.70	  1.01	软件服务	江苏	10.56	78.84	56136	57148	  0.98	99	122	--  	434.19	          0.06	--  	--  	          1.58	        125.03亿	  4.62	   4136	     27	        0.0017	2	3.39	-3.70	3.80	84.89	-1.14	2	         12.49	         71.63亿	         57.28	212.46	1.02	-- -- 	10	10	11	3.84	8.34	-2.22	4.16	0.47	-3.70	6.70	20210716	20170120	          1.58	--  	--  	14.09	10.33	          0.01	26.60	7.31	1.13	0.23	3.63	1.41	0.54	4.68	--  	5.07	2.85	2.17	-0.07	-0.29	-0.07	-0.10	-0.13	3.75	-0.71	-0.39	26928.00	          3368	26.60万	55.94	112.50	         12.11	-175.92	43.91	0.05	-0.070㈠	          6.52	6.52	          3.20	          2.37	         -0.45	         73.33	  -1.01㈠	         23.78	         -2.49	         -3.66	0.21	4435	300598	--  	--  	--  	
300426	唐德影视	4.32	0.17	--  	         24.26亿	5.79	--  	0.24	5.79	5.80	24700	632	          0.95	5.55	5.86	5.55	5.55	1413.91	  1.20	影视音像	浙江	5.59	5.72	9696	15004	  0.65	64	967	--  	1.22	          0.00	--  	--  	          2.59	         15.02亿	  4.61	    669	     37	        0.0014	2	1.46	2.29	1.05	0.00	-11.47	1	          1.14	         12.59亿	         51.91	--  	0.10	底部反转	5	13	9	0.00	5.59	0.00	3.14	4.32	-1.19	4.32	20210716	20150217	          4.19	--  	--  	21.07	0.21	         -0.29	100.37	19.40	0.07	0.00	20.55	0.39	12.65	2.21	1.36	1.69	0.20	0.17	-0.65	0.00	-0.65	-0.64	-0.64	-5.31	0.07	-1.45	13524.00	         16081	9.31万	-136.66	-83.10	        116.77	368.85	120.04	0.00	-0.160㈠	          0.05	0.00	          0.40	         -1.27	          0.02	          0.99	-306.86㈠	         15.56	       -321.44	       -315.46	--  	87	300426	--  	--  	--  	
300421	力星股份	4.29	0.12	46.32	         40.36亿	16.30	    30.12	0.67	16.28	16.30	69650	481	          3.75	15.95	16.56	15.94	15.63	11334.09	  0.86	机械基件	江苏	3.97	16.27	35043	34607	  1.01	499	108	--  	57.74	          0.02	--  	--  	          1.86	         30.28亿	  4.58	   3139	     22	        0.0012	2	7.50	7.67	2.45	32.63	123.59	1	          4.33	         26.24亿	         65.01	66.61	0.86	-- -- 	10	8	8	2.05	5.95	1.98	4.11	2.19	-1.57	2.26	20210722	20150217	          2.48	--  	--  	14.78	12.19	--  	17.54	7.05	5.19	0.83	2.15	1.47	1.93	2.92	0.00	7.27	2.46	1.85	0.40	0.00	0.40	0.34	0.25	1.94	0.29	-0.31	9868.00	         16313	26.59万	380.50	67.79	          3.31	140.24	16.44	0.61	0.135㈠	          4.92	0.00	          2.94	          0.78	          0.12	         82.46	   2.75㈠	         24.69	         16.17	         13.65	0.12	1043	300421	--  	--  	--  	
300195	长荣股份	4.28	0.32	--  	         26.84亿	6.34	    16.35	0.26	6.33	6.34	88291	1438	          3.01	6.05	6.39	6.05	6.08	5536.37	  1.13	轻工机械	天津	5.59	6.27	35825	52466	  0.68	513	311	--  	0.97	          0.00	--  	--  	          2.93	         18.57亿	  4.57	   2228	     40	        0.0014	2	5.92	3.76	10.84	14.44	5.84	0	          3.70	         15.13亿	         56.36	--  	0.58	KDJ金叉	10	8	11	-0.49	5.10	-0.49	3.13	4.79	-0.78	4.79	20210723	20110329	          4.23	--  	--  	62.09	27.31	          0.82	54.69	20.46	11.47	2.44	13.32	4.30	6.03	3.02	0.43	22.62	3.98	2.42	0.46	-0.01	0.47	0.41	0.36	-1.77	-0.08	-0.17	20000.00	         11931	7.56万	225.33	62.40	          0.98	-339.18	6.75	0.00	0.090㈠	          6.45	0.00	          5.34	         -0.42	         -0.02	         43.98	   1.50㈠	         39.08	         11.62	         10.32	0.18	1599	300195	--  	--  	--  	
300569	天能重工	4.27	0.10	15.13	         81.13亿	10.25	    31.61	0.42	10.25	10.26	577967	5633	         11.62	9.75	10.50	9.56	9.83	58825.92	  1.17	专用机械	山东	9.56	10.18	280162	297805	  0.94	2245	619	--  	125.09	          0.04	--  	--  	          4.98	         51.00亿	  4.56	   4051	    143	        0.0029	5	2.61	9.62	26.54	30.92	10.78	3	         16.67	         35.53亿	         43.80	16.30	0.44	上穿BOLL上轨	12	8	12	-0.81	6.82	-2.75	3.54	5.13	-2.38	7.22	20210730	20161125	          7.92	--  	--  	78.95	25.04	          0.38	67.81	38.99	24.08	1.90	33.56	9.80	7.59	15.91	--  	6.41	3.20	1.83	0.74	0.00	0.72	0.64	0.59	12.24	-1.25	0.50	37296.00	          9294	9.53万	106.20	-2.41	          2.94	-64.72	25.34	1.49	0.090㈠	          3.49	3.49	          0.81	          1.55	         -0.16	         31.72	   2.56㈠	         42.81	         23.25	         20.04	0.10	528	300569	--  	--  	--  	
300273	和佳医疗	4.26	0.34	38.17	         46.51亿	5.87	    38.75	0.24	5.86	5.87	283196	2072	          4.51	5.63	5.98	5.49	5.63	16299.73	  1.50	医疗保健	广东	8.70	5.76	123795	159401	  0.78	724	115	--  	23.08	          0.01	--  	--  	          6.28	         36.85亿	  4.55	   2671	    106	        0.0017	1	-0.71	7.51	-3.93	-0.84	0.86	0	          4.91	         33.84亿	         72.76	74.37	1.11	KDJ金叉	1	10	1	0.00	6.22	-2.49	2.23	4.26	-1.84	6.92	20210716	20111026	          7.92	--  	--  	65.65	26.27	          1.99	56.95	37.72	2.23	0.12	14.60	3.76	0.74	7.76	--  	9.85	2.64	1.28	0.49	0.03	0.49	0.30	0.26	7.48	-0.03	-1.54	41490.00	         13896	8.16万	202.37	110.24	          1.77	-1406.23	17.64	0.00	0.038㈠	          3.32	0.00	          1.24	          0.94	         -0.00	         40.02	   1.14㈠	         51.50	         18.43	         11.38	0.10	802	300273	--  	--  	--  	
300189	神农科技	4.25	0.00	--  	         55.30亿	5.40	--  	0.22	5.40	5.41	1114635	10940	         11.57	5.29	5.52	5.19	5.18	59830.43	  0.87	种植业	海南	6.37	5.37	470294	644341	  0.73	3718	4918	--  	400.88	          0.11	--  	--  	          9.63	         52.00亿	  4.54	   4097	    272	        0.0028	2	6.58	0.19	16.63	18.94	-14.29	4	         16.36	         36.79亿	         66.53	--  	0.17	KDJ金叉	6	14	8	2.12	6.56	0.19	3.62	2.08	-2.17	4.05	20210716	20110316	         10.24	--  	--  	11.34	9.28	          0.79	11.15	3.86	2.55	1.61	1.07	2.27	0.31	0.52	0.40	2.75	0.37	0.29	-0.07	0.01	-0.01	-0.00	-0.11	-3.91	0.04	0.23	86719.00	          7857	4.24万	90.22	73.21	          5.96	1272.34	150.15	0.00	-0.000㈠	          0.91	0.00	          0.27	         -0.38	          0.00	         81.86	  -0.04㈠	         21.33	        -20.00	         -1.10	0.04	183	300189	--  	--  	--  	
300011	鼎汉技术	4.24	0.16	--  	         35.70亿	6.39	   102.38	0.26	6.39	6.40	171851	3912	          3.52	6.15	6.49	6.11	6.13	10950.66	  1.57	运输设备	北京	6.20	6.37	71670	100181	  0.72	1001	1354	--  	50.31	          0.02	--  	--  	          4.88	         31.20亿	  4.53	   2376	     72	        0.0015	2	7.17	4.59	14.93	28.31	-5.89	0	          4.84	         22.68亿	         63.53	--  	0.68	KDJ金叉	8	8	1	0.33	5.87	-0.33	3.95	3.90	-1.54	4.58	20210716	20091030	          5.59	--  	--  	32.03	14.80	--  	53.79	20.40	4.66	2.54	13.84	1.87	3.34	10.82	--  	11.56	2.83	1.81	0.07	-0.00	0.08	0.09	0.08	-2.88	-0.87	-1.45	26900.00	         13194	8.43万	133.19	45.00	          2.41	-40.92	12.60	0.00	0.016㈠	          2.65	0.00	          2.07	         -0.52	         -0.16	         46.21	   0.59㈠	         36.28	          2.60	          3.08	0.10	1915	300011	--  	--  	--  	
300484	蓝海华腾	4.23	0.00	65.79	         33.28亿	16.00	    93.54	0.65	15.99	16.00	163932	1689	         11.21	15.83	16.24	15.39	15.35	26087.27	  1.09	电气设备	深圳	5.54	15.91	73927	90005	  0.82	225	149	--  	115.24	          0.06	--  	--  	          1.46	         23.40亿	  4.52	   3509	     47	        0.0032	2	10.91	3.36	11.34	49.88	-0.28	2	         13.67	         19.19亿	         57.66	63.85	0.67	-- -- 	12	8	1	3.13	5.80	0.26	3.67	1.07	-1.48	3.96	20210716	20160322	          2.08	--  	--  	11.92	6.09	          0.16	47.58	10.51	0.29	0.01	5.47	2.48	3.02	1.63	--  	0.82	0.86	0.57	0.13	0.01	0.13	0.09	0.08	2.72	0.46	-0.34	29256.00	          4100	6.56万	-14.69	19.31	          5.46	71.99	38.57	0.46	0.040㈠	          2.93	0.00	          0.40	          1.31	          0.22	         51.10	   1.46㈠	         33.74	         15.36	         10.31	0.07	366	300484	--  	--  	--  	
300821	东岳硅材	4.23	0.07	50.75	        177.36亿	14.78	    35.80	0.60	14.78	14.79	535934	8330	         12.85	14.01	14.88	13.90	14.18	78016.67	  0.77	化工原料	山东	6.91	14.56	279840	256094	  1.09	1177	1364	--  	310.88	          0.07	--  	--  	          4.17	         61.63亿	  4.52	   4502	    119	        0.0029	2	3.96	4.90	23.27	51.90	29.59	2	         17.86	         44.34亿	         25.00	63.18	0.58	KDJ金叉	8	6	14	-1.20	4.94	-1.97	2.66	5.50	-0.67	6.33	20210721	20200312	         12.00	--  	--  	46.77	42.03	--  	10.13	31.43	6.97	1.89	4.48	26.42	1.93	0.79	--  	21.07	7.16	5.08	1.45	0.07	1.46	1.24	1.18	7.41	0.68	6.38	67163.00	          4467	6.60万	124.70	23.07	          4.22	262.10	24.76	0.85	0.100㈠	          3.50	0.00	          1.76	          0.62	          0.06	         89.87	   2.95㈠	         29.06	         20.27	         17.29	0.44	852	300821	--  	--  	--  	
300713	英可瑞	4.23	0.00	97.08	         31.51亿	19.97	   406.88	0.81	19.96	19.97	82970	1262	          9.17	19.80	20.47	19.33	19.16	16515.77	  0.86	电气设备	深圳	5.95	19.91	41635	41335	  1.01	167	75	--  	219.98	          0.23	--  	--  	          0.90	         18.07亿	  4.52	   3107	     27	        0.0030	2	6.92	-0.15	20.30	38.07	1.46	7	         17.30	          9.58亿	         30.39	111.01	0.31	-- -- 	8	6	1	3.34	6.84	0.89	3.89	0.86	-2.44	3.31	20210716	20171101	          1.58	--  	--  	9.37	7.22	          0.01	22.77	6.27	0.13	0.93	1.83	1.13	0.98	1.58	--  	3.54	0.47	0.32	0.02	0.00	0.02	0.02	0.00	1.99	-0.01	-0.20	14186.00	          3380	6.75万	190.59	76.36	          4.36	-4872.26	67.00	0.00	0.012㈠	          4.58	0.00	          2.24	          1.26	         -0.00	         77.11	   0.27㈠	         31.94	          3.27	          4.12	0.08	494	300713	--  	--  	--  	
