代码	名称	涨幅%	涨速%	市盈(TTM)	AB股总市值	现价	市盈(动)	涨跌	买价	卖价	总量	现量	换手%	今开	最高	最低	昨收	总金额	量比	细分行业	地区	振幅%	均价	内盘	外盘	内外比	买量	卖量	未匹配量	开盘金额	开盘换手Z	封成比	封单额	流通股(亿)	流通市值	强弱度%	活跃度	笔均量	笔换手	连涨天	昨涨幅%	3日涨幅%	20日涨幅%	60日涨幅%	年初至今%	年涨停天	换手Z	流通市值Z	流通比例Z	市盈(静)	贝塔系数	近日指标提示	短期形态	中期形态	长期形态	开盘%	最高%	最低%	均涨幅%	实体涨幅%	回头波%	攻击波%	财务更新	上市日期	总股本(亿)	B/A股(亿)	H股(亿)	总资产(亿)	净资产(亿)	少数股权(亿)	资产负债率%	流动资产(亿)	固定资产(亿)	无形资产(亿)	流动负债(亿)	货币资金(亿)	存货(亿)	应收帐款(亿)	预收账款(亿)	资本公积金(亿)	营业收入(亿)	营业成本(亿)	营业利润(亿)	投资收益(亿)	利润总额(亿)	净利润(亿)	扣非净利润(亿)	未分利润(亿)	经营现金流(亿)	总现金流(亿)	股东人数	人均持股	人均市值	利润同比%	收入同比%	市净率	市现率	市销率	股息率%	每股收益	每股净资	调整后净资	每股公积	每股未分配	每股现金流	权益比%	净益率%	毛利率%	营业利润率%	净利润率%	研发费用(亿)	员工人数	交易代码	自选日	自选价	自选收益%	
002768	国恩股份	1.18	-0.21	8.51	         62.93亿	23.20	    14.25	0.27	23.20	23.26	23003	520	          1.30	22.79	23.48	22.37	22.93	5294.60	  1.14	塑料	山东	4.84	23.02	11759	11244	  1.05	74	36	--  	15.27	          0.01	--  	--  	          1.77	         41.00亿	  1.47	   1528	     15	        0.0009	1	-0.22	3.39	-4.76	-11.99	-25.19	0	          1.95	         27.43亿	         43.58	8.61	0.39	-- -- 	9	9	9	-0.61	2.40	-2.44	0.38	1.80	-1.19	3.71	20210716	20150630	          2.71	--  	--  	56.80	32.08	          1.15	41.50	41.36	12.04	0.91	19.47	6.89	16.13	9.02	0.00	9.46	15.17	12.82	1.27	0.00	1.24	1.10	1.09	18.55	0.67	-0.61	31019.00	          3811	8.84万	8.32	31.45	          1.96	94.26	4.15	1.34	0.410㈠	         11.83	0.00	          3.49	          6.84	          0.25	         56.48	   3.44㈠	         15.51	          8.38	          7.27	0.58	1794	002768	--  	--  	--  	
000060	中金岭南	1.16	0.19	16.83	        186.71亿	5.23	    18.19	0.06	5.22	5.23	1122823	12359	          3.15	5.17	5.28	5.07	5.17	58290.84	  0.66	铅锌	深圳	4.06	5.19	520527	602296	  0.86	2245	1865	--  	307.36	          0.03	--  	--  	         35.69	        186.65亿	  1.45	   4184	    268	        0.0008	2	1.97	1.36	18.06	9.28	10.43	1	          4.80	        122.28亿	         65.49	18.76	0.26	多头排列	2	8	8	0.00	2.13	-1.93	0.41	1.16	-0.95	3.16	20210716	19970123	         35.70	--  	--  	257.08	125.86	          5.39	48.95	93.91	74.84	30.75	53.09	25.46	21.23	4.77	--  	16.10	90.98	85.71	3.13	1.00	3.15	2.57	2.18	60.47	2.76	8.70	148314.00	         15764	8.24万	80.12	50.60	          1.56	67.58	2.05	1.61	0.070㈠	          3.35	3.35	          0.45	          1.69	          0.08	         48.96	   2.04㈠	          5.79	          3.44	          2.82	0.45	9835	000060	--  	--  	--  	
002129	中环股份	1.15	0.10	110.17	       1518.28亿	50.06	    70.10	0.57	50.06	50.07	852514	6856	          2.91	49.40	51.65	48.40	49.49	425530.93	  0.82	半导体	天津	6.57	49.91	416106	436408	  0.95	1134	70	--  	3174.94	          0.03	--  	--  	         29.29	       1466.45亿	  1.44	   4729	    180	        0.0006	3	10.00	13.08	34.25	80.40	96.78	4	          4.17	       1022.96亿	         67.38	139.42	1.67	多头排列	12	8	12	-0.18	4.36	-2.20	0.86	1.34	-3.08	3.43	20210729	20070420	         30.33	--  	--  	633.59	197.49	         91.21	54.44	169.12	253.31	25.98	193.84	72.50	25.77	22.06	--  	123.89	74.63	59.45	8.22	0.64	8.23	5.41	5.19	41.74	8.98	-0.34	144000.00	         14191	71.04万	114.58	65.23	          7.69	169.07	20.34	0.12	0.179㈠	          6.51	0.00	          4.08	          1.38	          0.30	         31.17	   2.74㈠	         20.34	         11.02	          7.26	4.07	10258	002129	--  	--  	--  	
002930	宏川智慧	1.14	0.06	28.55	         74.91亿	16.82	    28.20	0.19	16.81	16.82	25587	188	          0.60	16.73	16.92	16.50	16.63	4285.22	  0.67	仓储物流	广东	2.53	16.75	14266	11321	  1.26	18	104	--  	20.58	          0.01	--  	--  	          4.29	         72.15亿	  1.43	   2020	     13	        0.0003	2	1.22	-0.11	5.79	0.84	-12.44	1	          1.27	         33.76亿	         45.07	32.89	0.25	-- -- 	12	2	11	0.60	1.74	-0.78	0.71	0.54	-0.59	1.94	20210716	20180328	          4.45	--  	--  	61.76	22.25	          2.41	60.07	7.58	29.76	8.84	5.08	2.16	0.04	1.25	0.00	8.61	2.58	0.89	0.99	0.01	0.99	0.66	0.65	7.09	1.69	-3.88	20699.00	          9698	16.31万	109.28	92.98	          3.60	44.34	28.98	1.78	0.150㈠	          4.67	4.67	          1.93	          1.59	          0.38	         36.03	   2.99㈠	         65.61	         38.14	         25.69	0.03	1043	002930	--  	--  	--  	
000963	华东医药	1.14	0.06	25.55	        621.01亿	35.49	    20.47	0.40	35.48	35.49	274466	2435	          1.57	34.80	35.65	33.89	35.09	96039.81	  0.70	化学制药	浙江	5.02	34.99	125078	149388	  0.84	551	29	--  	344.87	          0.01	--  	--  	         17.50	        620.99亿	  1.43	   4574	     60	        0.0003	1	-0.59	2.05	-17.71	-24.73	34.79	9	          3.69	        264.12亿	         42.53	22.02	1.49	-- -- 	4	1	10	-0.83	1.60	-3.42	-0.28	1.98	-0.45	4.72	20210716	20000127	         17.50	--  	--  	260.97	152.67	          5.76	39.29	161.51	26.06	14.35	96.60	31.30	41.85	77.30	0.01	21.58	88.97	58.05	9.39	-0.27	9.37	7.58	6.96	106.18	3.02	-0.71	168355.00	          4420	15.69万	-33.90	3.47	          4.07	205.42	6.98	0.65	0.433㈠	          8.72	0.00	          1.23	          6.07	          0.17	         58.50	   4.97㈠	         34.75	         10.56	          8.52	2.20	11359	000963	--  	--  	--  	
002612	朗姿股份	1.14	0.16	93.73	        169.10亿	38.22	   120.08	0.43	38.21	38.22	149500	1930	          5.72	37.01	38.80	36.39	37.79	56128.92	  0.87	服饰	北京	6.38	37.54	67380	82120	  0.82	59	734	--  	330.87	          0.05	--  	--  	          2.61	         99.89亿	  1.43	   4339	     34	        0.0013	3	0.53	2.25	-25.58	-33.89	57.09	30	          8.25	         69.22亿	         40.94	119.06	1.87	-- -- 	9	10	10	-2.06	2.67	-3.70	-0.65	3.27	-1.49	5.03	20210716	20110830	          4.42	--  	--  	56.60	29.79	          5.84	37.04	17.53	4.23	3.87	12.04	3.18	8.26	3.22	--  	16.31	8.92	4.15	0.07	0.13	0.06	0.35	0.34	7.80	1.78	0.30	62660.00	          2891	11.05万	1209.16	52.06	          5.68	94.95	18.96	0.78	0.080㈠	          6.73	0.00	          3.69	          1.76	          0.40	         52.64	   1.18㈠	         53.47	          0.81	          3.95	0.24	5013	002612	--  	--  	--  	
002193	如意集团	1.14	-0.36	490.11	         13.98亿	5.34	    62.70	0.06	5.34	5.35	9104	119	          0.35	5.27	5.36	5.18	5.28	482.18	  0.77	纺织	山东	3.41	5.30	4487	4617	  0.97	173	24	--  	0.90	          0.00	--  	--  	          2.61	         13.93亿	  1.43	    669	     14	        0.0005	2	1.15	1.53	-9.18	-7.29	-21.59	3	          0.75	          6.47亿	         46.26	274.40	0.02	-- -- 	4	4	9	-0.19	1.52	-1.89	0.31	1.33	-0.37	3.09	20210716	20071207	          2.62	--  	--  	47.52	26.68	          1.14	41.45	21.14	11.46	1.63	19.45	0.58	6.94	10.76	--  	15.96	1.36	0.90	0.07	0.00	0.07	0.06	-0.15	7.04	-3.54	-3.64	14739.00	          8215	4.39万	-28.69	-14.68	          0.52	-3.95	10.26	0.19	0.020㈠	         10.19	0.00	          6.10	          2.69	         -1.35	         56.14	   0.21㈠	         34.18	          5.09	          4.09	0.06	2479	002193	--  	--  	--  	
000586	汇源通信	1.13	0.25	51.52	         15.51亿	8.02	   106.43	0.09	8.01	8.02	25473	361	          1.32	8.11	8.12	7.87	7.93	2028.96	  0.70	通信设备	四川	3.15	7.97	11982	13491	  0.89	460	88	--  	18.65	          0.02	--  	--  	          1.93	         15.51亿	  1.43	   1721	     15	        0.0008	2	2.32	1.90	7.22	16.57	10.47	0	          2.19	          9.34亿	         60.22	63.67	0.22	-- -- 	8	6	11	2.27	2.40	-0.76	0.44	-1.11	-1.23	1.91	20210716	19951220	          1.93	--  	--  	5.24	2.73	          0.05	47.08	4.45	0.44	0.17	2.34	0.81	0.67	2.32	0.01	0.65	0.87	0.49	0.04	0.00	0.04	0.04	0.03	-0.03	-0.13	-0.07	18810.00	          6193	4.97万	273.36	64.61	          5.69	-119.05	17.83	0.00	0.020㈠	          1.41	0.00	          0.33	         -0.02	         -0.07	         52.04	   1.34㈠	         43.89	          5.10	          4.19	0.06	603	000586	--  	--  	--  	
002054	德美化工	1.13	0.00	37.86	         47.30亿	9.81	    36.95	0.11	9.80	9.81	74470	424	          2.05	9.72	9.86	9.61	9.70	7273.95	  0.88	化工原料	广东	2.58	9.77	34337	40133	  0.86	664	143	--  	17.88	          0.01	--  	--  	          3.64	         35.71亿	  1.42	   1927	     39	        0.0011	2	3.74	-1.12	-6.39	0.72	21.41	5	          2.71	         26.99亿	         57.06	40.64	0.63	-- -- 	1	14	10	0.21	1.65	-0.93	0.70	0.93	-0.51	2.08	20210728	20060725	          4.82	--  	--  	50.70	24.14	          5.38	41.77	24.18	3.76	2.19	12.91	10.31	2.18	5.73	--  	4.92	4.07	2.55	0.48	0.15	0.47	0.32	0.31	13.08	0.16	5.27	19463.00	         14134	13.87万	36.29	52.82	          2.11	303.00	11.61	0.71	0.066㈠	          4.65	4.65	          1.02	          2.71	          0.03	         47.62	   1.33㈠	         37.50	         11.83	          7.86	0.23	1660	002054	--  	--  	--  	
002051	中工国际	1.13	0.16	--  	         77.34亿	6.25	    28.40	0.07	6.24	6.25	50812	99	          0.46	6.15	6.30	6.13	6.18	3163.35	  0.75	建筑工程	北京	2.75	6.23	25160	25652	  0.98	210	370	--  	23.43	          0.01	--  	--  	         11.12	         69.52亿	  1.42	   1635	     31	        0.0003	1	-0.80	-1.73	0.00	-9.42	-11.85	0	          1.13	         28.10亿	         36.33	--  	0.32	-- -- 	7	1	9	-0.49	1.94	-0.81	0.74	1.63	-0.79	1.96	20210716	20060619	         12.37	--  	--  	217.40	105.35	          2.58	50.36	175.83	13.83	3.88	98.89	67.02	40.48	43.03	--  	23.54	16.70	14.09	0.73	0.06	0.73	0.68	0.59	60.47	-7.18	-13.63	41172.00	         10919	6.82万	199.54	4.13	          0.73	-10.78	4.63	0.00	0.060㈠	          8.51	0.00	          1.90	          4.89	         -0.58	         48.46	   0.65㈠	         15.63	          4.37	          4.08	0.50	5775	002051	--  	--  	--  	
003011	海象新材	1.13	0.14	15.63	         28.50亿	27.76	    27.87	0.31	27.76	27.77	3484	46	          1.36	27.36	27.77	27.09	27.45	954.30	  0.76	家居用品	浙江	2.48	27.39	1934	1550	  1.25	13	4	--  	0.00	          0.00	--  	--  	          0.26	          7.13亿	  1.42	    569	      6	        0.0024	1	-0.36	-2.42	-12.70	-19.62	-37.16	3	          1.36	          7.13亿	         25.01	15.14	0.40	KDJ金叉	9	1		-0.33	1.17	-1.31	-0.22	1.46	-0.04	2.47	20210716	20200930	          1.03	--  	--  	19.51	12.38	--  	36.54	12.26	4.32	0.55	6.90	4.15	2.98	2.36	--  	7.48	3.63	2.86	0.26	0.00	0.26	0.26	0.24	3.88	-1.00	-0.08	10257.00	          2503	6.95万	0.00	0.00	          2.30	-28.55	7.86	0.77	0.249㈠	         12.06	0.00	          7.29	          3.78	         -0.97	         63.46	   2.06㈠	         21.22	          7.11	          7.05	0.10	1433	003011	--  	--  	--  	
002642	荣联科技	1.12	0.00	--  	         30.22亿	4.51	   278.81	0.05	4.50	4.51	95017	923	          1.65	4.44	4.54	4.44	4.46	4273.34	  0.78	软件服务	北京	2.24	4.50	43455	51562	  0.84	1524	327	--  	40.80	          0.02	--  	--  	          5.74	         25.91亿	  1.41	   1579	     60	        0.0010	2	1.36	-1.32	-4.04	8.67	1.12	5	          1.88	         22.77亿	         75.34	--  	0.57	-- -- 	1	4	11	-0.45	1.79	-0.45	0.84	1.58	-0.66	1.58	20210716	20111220	          6.70	--  	--  	26.35	14.02	         -0.00	46.79	18.53	4.44	0.18	11.67	1.99	5.27	8.83	0.00	29.23	5.89	4.94	0.06	0.00	0.06	0.03	0.02	-20.95	-3.34	-3.56	45388.00	         11123	5.02万	26.52	48.65	          2.16	-9.04	5.13	0.00	0.004㈠	          2.09	0.00	          4.36	         -3.13	         -0.50	         53.21	   0.19㈠	         16.05	          0.97	          0.46	0.22	798	002642	--  	--  	--  	
000777	中核科技	1.12	0.18	35.61	         41.91亿	10.84	--  	0.12	10.83	10.84	24589	220	          0.64	10.75	10.92	10.75	10.72	2662.28	  0.57	机械基件	江苏	1.59	10.83	11899	12690	  0.94	125	377	--  	15.91	          0.01	--  	--  	          3.83	         41.56亿	  1.41	   1014	     24	        0.0006	2	1.04	-2.43	-4.05	-2.41	-17.37	2	          0.88	         30.24亿	         72.15	40.05	0.37	-- -- 	1	9	9	0.28	1.87	0.28	1.00	0.84	-0.73	0.84	20210716	19970710	          3.87	--  	--  	25.95	15.52	--  	40.20	16.19	2.21	0.49	9.81	1.60	5.05	6.68	0.20	2.56	2.60	2.20	-0.06	0.16	-0.05	-0.05	-0.09	7.02	-0.11	0.37	67700.00	          4120	4.47万	71.82	98.50	          2.68	-364.61	16.10	0.76	-0.010㈠	          4.05	4.05	          0.66	          1.81	         -0.03	         59.80	  -0.33㈠	         15.62	         -2.25	         -1.97	0.11	1156	000777	--  	--  	--  	
000665	湖北广电	1.12	0.28	--  	         35.54亿	3.62	--  	0.04	3.61	3.62	30091	403	          0.31	3.58	3.62	3.52	3.58	1076.27	  0.88	影视音像	湖北	2.79	3.58	15229	14862	  1.02	174	421	--  	2.29	          0.00	--  	--  	          9.82	         35.54亿	  1.41	    495	     61	        0.0006	1	-0.28	0.55	-7.42	-4.74	-18.47	1	          0.67	         16.14亿	         45.41	--  	0.34	-- -- 	14	1	13	0.00	1.12	-1.68	-0.09	1.12	0.00	2.84	20210716	19961210	          9.82	--  	--  	117.07	60.89	          1.13	47.02	23.39	58.83	1.37	33.86	3.69	0.43	8.75	--  	36.68	5.41	4.54	-0.59	0.01	-0.57	-0.57	-0.57	10.56	-0.85	-0.98	29297.00	         15220	5.51万	3.63	18.05	          0.61	-41.81	6.57	0.00	-0.060㈠	          5.92	5.92	          3.74	          1.08	         -0.09	         52.01	  -0.94㈠	         16.05	        -10.82	        -10.61	0.15	7726	000665	--  	--  	--  	
000543	皖能电力	1.12	0.00	8.27	         82.06亿	3.62	    18.67	0.04	3.61	3.62	179025	3804	          1.00	3.56	3.64	3.56	3.58	6457.40	  1.19	火力发电	安徽	2.23	3.61	67255	111770	  0.60	6031	4348	--  	85.90	          0.02	--  	--  	         17.90	         64.81亿	  1.41	   1166	    154	        0.0009	1	-0.83	1.98	-3.47	-5.09	-11.79	0	          1.79	         36.23亿	         44.15	8.10	0.08	-- -- 	9	1	9	-0.56	1.68	-0.56	0.75	1.69	-0.55	1.69	20210716	19931220	         22.67	--  	--  	343.56	141.88	         48.90	44.47	40.16	150.12	7.59	83.02	11.29	4.49	15.02	--  	38.17	41.72	40.44	1.33	1.32	1.37	1.10	1.05	51.48	6.54	1.15	64377.00	         15546	5.63万	-16.44	20.02	          0.58	12.55	1.97	2.10	0.050㈠	          6.26	0.00	          1.68	          2.27	          0.29	         41.30	   0.77㈠	          3.08	          3.19	          2.63	0.08	3446	000543	--  	--  	--  	
002539	云图控股	1.12	0.50	16.20	        100.61亿	9.96	    13.93	0.11	9.95	9.96	146251	1705	          2.23	9.72	10.08	9.66	9.85	14424.50	  0.57	农药化肥	四川	4.26	9.86	74590	71661	  1.04	172	60	--  	55.21	          0.01	--  	--  	          6.56	         65.38亿	  1.41	   3657	     40	        0.0006	2	5.35	0.61	18.43	-0.90	38.53	2	          2.68	         54.26亿	         53.94	20.18	0.90	-- -- 	3	6	8	-1.32	2.34	-1.93	0.13	2.47	-1.19	3.11	20210716	20110118	         10.10	--  	--  	112.30	36.19	          0.81	67.05	49.86	36.78	8.35	66.34	17.10	17.28	5.27	--  	11.23	29.50	24.38	2.21	-0.31	2.22	1.81	1.96	14.16	-1.89	2.78	36744.00	         14827	14.77万	210.80	37.17	          2.78	-53.18	3.41	2.01	0.180㈠	          3.58	0.00	          1.11	          1.40	         -0.19	         32.23	   4.99㈠	         17.37	          7.49	          6.12	0.21	10140	002539	--  	--  	--  	
002883	中设股份	1.11	-0.09	17.20	         13.00亿	9.98	    27.34	0.11	9.98	10.00	7082	63	          0.79	9.88	10.09	9.82	9.87	704.09	  0.82	建筑工程	江苏	2.74	9.94	2190	4892	  0.45	19	42	--  	0.00	          0.00	--  	--  	          0.89	          8.91亿	  1.40	    427	     17	        0.0019	2	1.13	-1.09	-10.97	-16.56	-20.98	0	          1.13	          6.28亿	         48.32	17.64	0.13	KDJ金叉	9	1	13	0.10	2.23	-0.51	0.73	1.01	-1.09	1.63	20210716	20170620	          1.30	--  	--  	9.41	5.61	          0.74	32.49	8.03	0.21	0.23	3.04	1.18	0.00	1.41	--  	1.51	1.08	0.68	0.16	0.00	0.16	0.12	0.11	2.60	-0.04	-0.65	8467.00	          7433	7.42万	18.68	75.52	          2.32	-314.95	12.08	0.80	0.090㈠	          4.31	4.31	          1.16	          1.99	         -0.03	         59.63	   2.12㈠	         36.73	         15.04	         11.05	0.07	733	002883	--  	--  	--  	
002190	成飞集成	1.10	0.00	78.39	        101.77亿	28.37	  1772.03	0.31	28.36	28.37	64521	646	          1.80	28.05	28.69	27.65	28.06	18186.85	  0.74	汽车配件	四川	3.71	28.19	31410	33111	  0.95	87	252	--  	60.87	          0.01	--  	--  	          3.59	        101.77亿	  1.39	   2820	     23	        0.0006	2	4.82	-0.98	18.90	22.81	-3.73	8	          3.92	         46.73亿	         45.92	85.61	0.72	-- -- 	10	8	8	-0.04	2.25	-1.46	0.45	1.14	-1.12	2.60	20210722	20071203	          3.59	--  	--  	35.28	25.45	          1.47	23.72	12.03	4.24	0.74	6.56	1.35	3.16	3.65	0.00	12.92	2.10	1.78	0.10	0.00	0.10	0.01	0.00	7.42	-0.24	-0.34	37615.00	          4379	12.42万	115.09	49.06	          4.04	-426.92	48.49	0.35	0.004㈠	          7.02	7.02	          3.60	          2.07	         -0.07	         72.13	   0.06㈠	         15.34	          4.90	          0.68	0.12	1109	002190	--  	--  	--  	
000533	顺钠股份	1.10	-0.35	21.44	         19.00亿	2.75	   140.17	0.03	2.75	2.76	66871	702	          0.98	2.71	2.77	2.69	2.72	1835.31	  1.11	电气设备	广东	2.94	2.74	29823	37048	  0.80	230	816	--  	2.22	          0.00	--  	--  	          6.85	         18.83亿	  1.39	   1159	     58	        0.0008	2	1.49	-1.80	-1.43	-10.42	-9.54	1	          1.60	         11.48亿	         60.44	22.11	0.00	-- -- 	9	1	14	-0.37	1.84	-1.10	0.90	1.48	-0.72	2.23	20210716	19940103	          6.91	--  	--  	23.54	6.99	          2.40	60.11	18.06	1.93	2.45	12.02	2.15	2.79	9.11	0.00	0.41	3.40	2.59	0.08	0.00	0.09	0.03	0.01	-1.29	-0.23	-0.32	43767.00	          9540	2.62万	367.90	36.48	          2.72	-83.79	5.58	0.00	0.005㈠	          1.01	0.00	          0.06	         -0.19	         -0.03	         29.71	   0.48㈠	         23.81	          2.46	          1.00	0.16	1270	000533	--  	--  	--  	
002023	海特高新	1.10	0.00	15.70	        118.06亿	15.60	     8.68	0.17	15.59	15.60	685770	6392	         10.03	15.55	15.86	15.19	15.43	106361.52	  1.18	航空	四川	4.34	15.51	314950	370820	  0.85	67	2138	--  	2852.82	          0.32	--  	--  	          6.84	        106.65亿	  1.39	   4568	    150	        0.0022	2	9.98	0.06	19.45	51.60	-4.53	4	         11.78	         90.84亿	         76.94	372.38	0.96	多头排列	8	6	11	0.78	2.79	-1.56	0.52	0.32	-1.64	2.70	20210730	20040721	          7.57	--  	--  	69.76	39.57	         -0.06	43.38	18.98	25.59	3.25	9.83	3.64	2.89	6.94	--  	18.84	3.92	2.29	7.98	7.98	7.96	6.80	0.27	13.88	1.20	-3.28	114686.00	          5077	7.92万	1793.73	-4.43	          2.98	98.25	30.12	0.00	0.910㈡	          5.23	0.00	          2.49	          1.83	          0.16	         56.72	  17.19㈡	         41.54	        203.46	        173.55	0.20	1254	002023	--  	--  	--  	
000028	国药一致	1.10	-0.02	10.08	        149.33亿	34.88	    11.35	0.38	34.87	34.88	31950	216	          0.87	34.49	35.18	33.67	34.50	10953.34	  1.37	医药商业	深圳	4.38	34.28	15673	16277	  0.96	41	32	--  	8.62	          0.00	--  	--  	          3.68	        128.27亿	  1.39	   2390	     13	        0.0004	1	-1.37	-1.61	-6.74	-13.04	-22.49	1	          2.50	         44.62亿	         29.88	10.65	0.25	-- -- 	9	7	13	-0.03	1.97	-2.41	-0.63	1.13	-0.85	3.59	20210716	19930809	          4.28	          0.55	--  	430.21	142.77	         30.48	59.73	322.37	8.43	7.22	233.11	58.40	72.19	167.81	0.10	43.72	160.50	142.61	4.71	0.91	4.77	3.29	3.22	92.24	-3.07	-0.74	42431.00	          4308	15.03万	32.15	25.15	          1.05	-48.68	0.93	2.29	0.770㈠	         33.35	0.00	         10.21	         21.54	         -0.72	         33.19	   2.30㈠	         11.15	          2.94	          2.05	--  	38289	000028	--  	--  	--  	
002638	勤上股份	1.10	-0.53	--  	         27.71亿	1.84	--  	0.02	1.84	1.85	324991	4885	          3.26	1.82	1.88	1.81	1.82	5976.46	  0.64	文教休闲	广东	3.85	1.84	165853	159138	  1.04	4391	1800	--  	99.97	          0.07	--  	--  	          9.96	         18.33亿	  1.39	   1785	    182	        0.0018	2	1.68	-0.53	-27.56	-0.54	15.00	20	          4.38	         13.64亿	         49.21	61.33	0.72	-- -- 	1	8	2	0.00	3.30	-0.55	1.04	1.10	-2.13	1.66	20210728	20111125	         15.06	--  	--  	42.59	35.17	          0.00	17.41	21.56	1.52	1.96	6.66	4.15	3.99	4.25	--  	34.76	6.39	5.50	-0.84	0.11	-0.66	-0.68	-0.94	-15.24	-0.65	-0.68	28787.00	         25748	4.74万	-349.96	33.44	          0.79	-42.55	4.34	0.00	-0.045㈡	          2.33	0.00	          2.31	         -1.01	         -0.04	         82.58	  -1.94㈡	         13.98	        -13.21	        -10.70	0.09	3484	002638	--  	--  	--  	
002296	辉煌科技	1.10	0.14	24.42	         28.68亿	7.36	    18.47	0.08	7.36	7.37	236897	3998	          7.02	7.37	7.53	7.18	7.28	17335.93	  3.43	通信设备	河南	4.81	7.32	110285	126612	  0.87	49	425	--  	521.98	          0.22	--  	--  	          3.37	         24.84亿	  1.39	   3442	     69	        0.0020	2	9.97	4.25	8.71	12.37	5.90	2	          7.31	         23.86亿	         83.19	33.64	0.38	MACD金叉	8	8	11	1.24	3.43	-1.37	0.52	-0.14	-2.26	2.51	20210729	20090929	          3.90	--  	--  	20.87	15.79	          0.28	22.98	13.61	1.47	0.49	4.53	3.71	3.50	4.14	0.00	7.52	3.09	1.56	0.93	-0.01	0.93	0.78	0.73	6.32	0.54	-0.28	36697.00	          8833	6.50万	70.79	57.99	          1.82	52.82	9.28	0.00	0.210㈡	          4.05	0.00	          1.93	          1.62	          0.14	         75.68	   4.92㈡	         49.46	         30.01	         25.12	0.33	835	002296	--  	--  	--  	
002728	特一药业	1.10	-0.16	38.98	         24.39亿	11.98	    14.63	0.13	11.98	11.99	33024	413	          2.60	11.76	12.10	11.66	11.85	3933.41	  0.79	中成药	广东	3.71	11.91	13919	19105	  0.73	158	28	--  	0.71	          0.00	--  	--  	          1.27	         15.23亿	  1.39	   1870	     18	        0.0014	2	1.37	2.31	-18.06	-2.44	6.58	5	          3.57	         11.08亿	         45.43	55.66	0.94	-- -- 	14	10	2	-0.76	2.11	-1.60	0.51	1.87	-0.99	2.74	20210716	20140731	          2.04	--  	--  	20.22	11.22	--  	44.49	6.90	4.26	1.38	5.99	3.20	1.89	0.82	--  	2.93	1.94	0.87	0.44	0.06	0.50	0.42	0.31	4.65	0.76	-0.06	16541.00	          5591	6.70万	81.78	10.78	          2.28	31.93	12.55	5.43	0.200㈠	          5.25	5.25	          1.44	          2.28	          0.38	         55.51	   3.71㈠	         55.31	         22.45	         21.44	0.09	1228	002728	--  	--  	--  	
000058	深 赛 格	1.09	0.18	97.42	         68.95亿	5.58	    52.13	0.06	5.57	5.58	60112	785	          1.12	5.55	5.60	5.42	5.52	3334.05	  0.66	元器件	深圳	3.26	5.55	27981	32131	  0.87	4170	1255	--  	13.10	          0.01	--  	--  	          5.38	         30.04亿	  1.38	   1612	     37	        0.0007	2	0.18	-2.79	-2.96	-4.29	-16.84	3	          2.08	         16.10亿	         23.35	265.96	0.31	-- -- 	10	14	11	0.54	1.45	-1.81	0.48	0.54	-0.36	2.95	20210719	19961226	         12.36	          2.46	--  	59.33	19.39	          5.86	57.44	39.08	2.33	0.25	27.62	7.12	21.78	1.98	--  	1.72	4.63	3.48	0.64	-0.00	0.64	0.33	0.29	3.58	-0.64	-1.21	73679.00	          7260	4.05万	380.51	141.05	          3.56	-107.05	14.89	0.18	0.027㈠	          1.57	0.00	          0.14	          0.29	         -0.05	         32.68	   1.71㈠	         24.97	         13.74	          7.14	0.01	2615	000058	--  	--  	--  	
000779	甘咨询	1.08	0.12	10.39	         31.95亿	8.40	    14.15	0.09	8.39	8.40	5328	127	          0.30	8.38	8.41	8.25	8.31	443.94	  0.79	建筑工程	甘肃	1.93	8.33	1757	3571	  0.49	14	130	--  	0.17	          0.00	--  	--  	          1.75	         14.70亿	  1.37	    446	     12	        0.0007	2	0.48	-1.19	-5.62	-8.60	-9.97	1	          0.46	          9.79亿	         30.65	10.40	0.26	-- -- 	1	1	9	0.84	1.20	-0.72	0.27	0.24	-0.12	1.82	20210716	19970528	          3.80	--  	--  	35.53	22.06	          0.10	37.61	22.62	6.45	1.87	11.85	10.32	2.13	8.00	0.01	10.51	4.76	3.31	0.64	-0.00	0.67	0.56	0.54	7.91	-4.61	-4.82	15100.00	          7719	6.48万	0.07	-2.78	          1.45	-6.94	6.72	2.38	0.150㈠	          5.80	0.00	          2.76	          2.08	         -1.21	         62.10	   2.56㈠	         30.41	         13.51	         11.86	0.06	4236	000779	--  	--  	--  	
